Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,Team,Deleted,Season,Race
LEC,98.179,42.0,2.0,26.274,39.41,32.495,HARD,Ferrari,False,2024,United States
BEA,107.883,42.0,2.0,38.781,43.661,25.441,HARD,Haas F1 Team,False,2024,Azerbaijan
STR,88.604,42.0,3.0,17.672,38.277,32.655,HARD,Aston Martin,False,2024,United Arab Emirates
TSU,99.212,42.0,2.0,26.58,39.721,32.911,HARD,RB,False,2024,United States
PER,82.539,42.0,2.0,29.74,29.512,23.287,MEDIUM,Red Bull Racing,False,2024,Hungary
BEA,119.934,42.0,3.0,26.293,58.854,34.787,INTERMEDIATE,Haas F1 Team,False,2024,Brazil
SAI,70.906,42.0,2.0,17.745,31.72,21.441,HARD,Ferrari,False,2024,Austria
PER,79.072,42.0,3.0,23.434,31.947,23.691,MEDIUM,Red Bull Racing,False,2024,Spain
HAM,135.024,42.0,4.0,43.191,43.801,48.032,HARD,Mercedes,False,2024,Qatar
OCO,98.198,42.0,3.0,28.991,18.252,50.955,HARD,Alpine,False,2024,Australia
RUS,92.254,42.0,2.0,34.061,28.821,29.372,HARD,Mercedes,False,2024,Saudi Arabia
STR,96.343,42.0,3.0,30.774,41.917,23.652,HARD,Aston Martin,False,2024,Bahrain
SAI,83.654,42.0,2.0,30.105,29.829,23.72,HARD,Ferrari,False,2024,Hungary
RUS,106.846,42.0,2.0,38.262,43.279,25.305,HARD,Mercedes,False,2024,Azerbaijan
VER,99.227,42.0,3.0,26.533,29.71,42.984,HARD,Red Bull Racing,False,2024,China
ALB,136.483,42.0,4.0,44.481,43.92,48.082,SOFT,Williams,False,2024,Qatar
ZHO,82.195,42.0,3.0,28.581,18.041,35.573,HARD,Kick Sauber,False,2024,Australia
RUS,95.136,42.0,3.0,30.57,41.196,23.37,HARD,Mercedes,False,2024,Bahrain
HUL,96.374,42.0,4.0,35.084,42.8,18.49,HARD,Haas F1 Team,False,2024,Japan
SAI,97.763,42.0,2.0,26.22,39.185,32.358,HARD,Ferrari,False,2024,United States
ZHO,139.983,42.0,4.0,46.092,44.936,48.955,HARD,Kick Sauber,False,2024,Qatar
VER,81.596,42.0,2.0,28.903,31.629,21.064,HARD,Red Bull Racing,False,2024,Mexico
GAS,79.64,42.0,3.0,23.794,31.955,23.891,HARD,Alpine,False,2024,Spain
ALO,76.349,42.0,2.0,25.828,27.561,22.96,HARD,Aston Martin,False,2024,Netherlands
GAS,84.605,42.0,3.0,27.466,29.033,28.106,HARD,Alpine,False,2024,Italy
NOR,92.202,42.0,2.0,33.716,29.121,29.365,SOFT,McLaren,False,2024,Saudi Arabia
COL,82.779,42.0,1.0,29.029,32.447,21.303,HARD,Williams,False,2024,Mexico
ZHO,100.168,42.0,3.0,27.009,40.017,33.142,HARD,Kick Sauber,False,2024,United States
NOR,148.012,42.0,4.0,48.081,43.055,56.876,HARD,McLaren,False,2024,Qatar
PER,98.866,42.0,2.0,26.501,39.599,32.766,HARD,Red Bull Racing,False,2024,United States
LAW,98.409,42.0,2.0,26.493,39.293,32.623,MEDIUM,RB,False,2024,United States
SAI,106.928,42.0,2.0,38.292,43.27,25.366,HARD,Ferrari,False,2024,Azerbaijan
STR,100.085,42.0,2.0,26.957,39.925,33.203,MEDIUM,Aston Martin,False,2024,United States
ALB,95.799,42.0,3.0,30.759,41.498,23.542,HARD,Williams,False,2024,Bahrain
NOR,88.162,42.0,2.0,17.917,38.102,32.143,HARD,McLaren,False,2024,United Arab Emirates
RUS,81.024,42.0,2.0,28.634,31.446,20.944,HARD,Mercedes,False,2024,Mexico
TSU,84.34,42.0,2.0,30.293,30.257,23.79,HARD,RB,False,2024,Hungary
BOT,92.996,42.0,3.0,34.237,29.246,29.513,SOFT,Kick Sauber,False,2024,Saudi Arabia
STR,81.675,42.0,2.0,28.57,32.074,21.031,HARD,Aston Martin,False,2024,Mexico
PER,71.171,42.0,2.0,17.789,31.995,21.387,HARD,Red Bull Racing,False,2024,Austria
LEC,134.283,42.0,3.0,28.528,67.352,38.403,INTERMEDIATE,Ferrari,False,2024,Brazil
RUS,82.569,42.0,2.0,29.743,29.323,23.503,MEDIUM,Mercedes,False,2024,Hungary
RUS,97.656,42.0,2.0,26.373,38.929,32.354,MEDIUM,Mercedes,False,2024,United States
PER,85.681,42.0,2.0,25.395,27.307,32.979,INTERMEDIATE,Red Bull Racing,False,2024,Canada
VER,149.083,42.0,4.0,49.03,43.045,57.008,HARD,Red Bull Racing,False,2024,Qatar
TSU,97.493,42.0,4.0,35.328,43.355,18.81,HARD,RB,False,2024,Japan
STR,85.264,42.0,2.0,25.126,27.136,33.002,INTERMEDIATE,Aston Martin,False,2024,Canada
PER,74.828,42.0,2.0,25.409,27.018,22.401,HARD,Red Bull Racing,False,2024,Netherlands
HUL,116.108,42.0,4.0,50.894,41.664,23.55,SOFT,Haas F1 Team,False,2024,Bahrain
ALB,99.241,42.0,3.0,26.586,39.738,32.917,HARD,Williams,False,2024,United States
LEC,79.277,42.0,2.0,20.683,37.359,21.235,HARD,Ferrari,False,2024,Monaco
RUS,97.656,42.0,2.0,26.373,38.929,32.354,MEDIUM,Mercedes,False,2024,United States
BOT,86.036,42.0,2.0,27.723,29.687,28.626,MEDIUM,Kick Sauber,False,2024,Italy
HAM,74.709,42.0,2.0,25.293,26.983,22.433,HARD,Mercedes,False,2024,Netherlands
TSU,95.981,42.0,3.0,30.697,41.532,23.752,HARD,RB,False,2024,Bahrain
RIC,95.338,42.0,3.0,30.484,41.238,23.616,SOFT,RB,False,2024,Bahrain
GAS,76.021,42.0,2.0,25.834,27.4,22.787,HARD,Alpine,False,2024,Netherlands
GAS,84.605,42.0,3.0,27.466,29.033,28.106,HARD,Alpine,False,2024,Italy
OCO,100.078,42.0,2.0,26.843,40.028,33.207,HARD,Alpine,False,2024,United States
ALO,84.768,42.0,2.0,24.857,26.923,32.988,INTERMEDIATE,Aston Martin,False,2024,Canada
ZHO,87.64,42.0,2.0,28.194,29.965,29.481,HARD,Kick Sauber,False,2024,Italy
OCO,96.592,42.0,3.0,31.025,41.766,23.801,HARD,Alpine,False,2024,Bahrain
RIC,85.748,42.0,2.0,25.463,27.053,33.232,INTERMEDIATE,RB,False,2024,Canada
HUL,82.173,42.0,3.0,28.542,17.916,35.715,HARD,Haas F1 Team,False,2024,Australia
HAM,128.111,42.0,3.0,28.862,62.188,37.061,INTERMEDIATE,Mercedes,False,2024,Brazil
OCO,79.705,42.0,3.0,23.753,31.854,24.098,HARD,Alpine,False,2024,Spain
STR,84.463,42.0,2.0,30.118,30.262,24.083,MEDIUM,Aston Martin,False,2024,Hungary
MAG,98.653,42.0,3.0,26.424,39.549,32.68,MEDIUM,Haas F1 Team,False,2024,United States
GAS,88.171,42.0,3.0,34.671,18.274,35.226,HARD,Alpine,False,2024,Australia
VER,98.117,42.0,2.0,26.234,39.472,32.411,HARD,Red Bull Racing,False,2024,United States
GAS,83.016,42.0,2.0,28.903,32.633,21.48,HARD,Alpine,False,2024,Mexico
MAG,98.653,42.0,3.0,26.424,39.549,32.68,MEDIUM,Haas F1 Team,False,2024,United States
HAM,107.3,42.0,2.0,38.554,43.793,24.953,HARD,Mercedes,False,2024,Azerbaijan
GAS,100.024,42.0,4.0,26.735,29.824,43.465,MEDIUM,Alpine,False,2024,China
COL,107.833,42.0,2.0,38.68,43.781,25.372,HARD,Williams,False,2024,Azerbaijan
MAG,98.166,42.0,2.0,28.79,41.884,27.492,MEDIUM,Haas F1 Team,False,2024,Singapore
HUL,83.624,42.0,3.0,27.402,28.603,27.619,HARD,Haas F1 Team,False,2024,Italy
BOT,86.036,42.0,2.0,27.723,29.687,28.626,MEDIUM,Kick Sauber,False,2024,Italy
HAM,94.996,42.0,3.0,30.426,41.13,23.44,HARD,Mercedes,False,2024,Bahrain
TSU,129.387,42.0,3.0,27.452,64.85,37.085,INTERMEDIATE,RB,False,2024,Brazil
NOR,95.165,42.0,3.0,30.402,41.212,23.551,HARD,McLaren,False,2024,Bahrain
RIC,84.481,42.0,3.0,30.113,30.398,23.97,HARD,RB,False,2024,Hungary
TSU,89.348,42.0,2.0,17.892,38.362,33.094,HARD,RB,False,2024,United Arab Emirates
ALB,89.615,42.0,2.0,18.058,38.444,33.113,HARD,Williams,False,2024,United Arab Emirates
HUL,84.037,42.0,3.0,30.026,30.229,23.782,HARD,Haas F1 Team,False,2024,Hungary
NOR,105.255,42.0,2.0,37.555,42.537,25.163,MEDIUM,McLaren,False,2024,Azerbaijan
ALO,116.899,42.0,3.0,52.077,41.387,23.435,HARD,Aston Martin,False,2024,Bahrain
HUL,70.745,42.0,3.0,17.358,31.814,21.573,HARD,Haas F1 Team,False,2024,Austria
PIA,92.453,42.0,2.0,33.936,29.031,29.486,HARD,McLaren,False,2024,Saudi Arabia
MAG,89.086,42.0,4.0,17.735,38.469,32.882,SOFT,Haas F1 Team,False,2024,United Arab Emirates
HAM,77.542,42.0,2.0,20.703,36.11,20.729,MEDIUM,Mercedes,False,2024,Monaco
RUS,75.454,42.0,2.0,25.585,27.322,22.547,HARD,Mercedes,False,2024,Netherlands
VER,78.074,42.0,2.0,20.728,36.721,20.625,MEDIUM,Red Bull Racing,False,2024,Monaco
OCO,109.315,42.0,1.0,39.005,44.399,25.911,HARD,Alpine,False,2024,Azerbaijan
HUL,116.108,42.0,4.0,50.894,41.664,23.55,SOFT,Haas F1 Team,False,2024,Bahrain
NOR,90.006,42.0,3.0,28.934,36.462,24.61,SOFT,McLaren,False,2024,United Kingdom
SAR,81.87,42.0,2.0,21.73,38.385,21.755,HARD,Williams,False,2024,Monaco
ZHO,71.54,42.0,2.0,17.708,32.207,21.625,MEDIUM,Kick Sauber,False,2024,Austria
HAM,94.996,42.0,3.0,30.426,41.13,23.44,HARD,Mercedes,False,2024,Bahrain
PER,83.908,42.0,3.0,27.376,28.603,27.929,MEDIUM,Red Bull Racing,False,2024,Italy
VER,104.09,42.0,3.0,47.115,29.109,27.866,MEDIUM,Red Bull Racing,False,2024,Italy
MAG,74.954,42.0,2.0,25.824,26.877,22.253,MEDIUM,Haas F1 Team,False,2024,Netherlands
SAI,99.534,42.0,2.0,29.002,41.989,28.543,HARD,Ferrari,False,2024,Singapore
RUS,82.799,42.0,3.0,27.086,28.337,27.376,HARD,Mercedes,False,2024,Italy
VER,89.472,42.0,3.0,28.913,35.869,24.69,HARD,Red Bull Racing,False,2024,United Kingdom
NOR,100.701,42.0,2.0,26.593,29.912,44.196,HARD,McLaren,False,2024,China
NOR,70.47,42.0,2.0,17.668,31.661,21.141,HARD,McLaren,False,2024,Austria
PIA,145.878,42.0,4.0,47.357,44.528,53.993,HARD,McLaren,False,2024,Qatar
PER,83.677,42.0,2.0,29.205,32.849,21.623,MEDIUM,Red Bull Racing,False,2024,Mexico
RIC,81.527,42.0,2.0,21.932,38.194,21.401,HARD,RB,False,2024,Monaco
ZHO,87.01,42.0,2.0,25.575,27.856,33.579,INTERMEDIATE,Kick Sauber,False,2024,Canada
MAG,80.912,42.0,3.0,23.515,32.892,24.505,HARD,Haas F1 Team,False,2024,Spain
BOT,98.001,42.0,4.0,35.378,43.724,18.899,HARD,Kick Sauber,False,2024,Japan
RUS,107.465,42.0,2.0,31.014,47.525,28.926,HARD,Mercedes,False,2024,Belgium
MAG,98.653,42.0,3.0,26.424,39.549,32.68,MEDIUM,Haas F1 Team,False,2024,United States
RUS,95.136,42.0,3.0,30.57,41.196,23.37,HARD,Mercedes,False,2024,Bahrain
RUS,88.438,42.0,2.0,17.618,38.302,32.518,HARD,Mercedes,False,2024,United Arab Emirates
HAM,89.617,42.0,3.0,28.922,36.207,24.488,SOFT,Mercedes,False,2024,United Kingdom
PER,97.649,42.0,2.0,28.856,41.41,27.383,HARD,Red Bull Racing,False,2024,Singapore
HUL,101.672,42.0,3.0,27.018,30.896,43.758,HARD,Haas F1 Team,False,2024,China
LAW,98.409,42.0,2.0,26.493,39.293,32.623,MEDIUM,RB,False,2024,United States
NOR,95.165,42.0,3.0,30.402,41.212,23.551,HARD,McLaren,False,2024,Bahrain
PIA,132.899,42.0,3.0,28.861,66.408,37.63,INTERMEDIATE,McLaren,False,2024,Brazil
RIC,107.685,42.0,3.0,31.031,47.81,28.844,SOFT,RB,False,2024,Belgium
PIA,81.367,42.0,2.0,28.735,31.448,21.184,HARD,McLaren,False,2024,Mexico
OCO,97.129,42.0,4.0,34.865,43.459,18.805,MEDIUM,Alpine,False,2024,Japan
VER,104.09,42.0,3.0,47.115,29.109,27.866,MEDIUM,Red Bull Racing,False,2024,Italy
SAI,94.861,42.0,3.0,30.448,41.195,23.218,HARD,Ferrari,False,2024,Bahrain
BOT,102.791,42.0,1.0,25.743,27.517,49.531,INTERMEDIATE,Kick Sauber,False,2024,Canada
SAI,83.838,42.0,2.0,27.422,28.658,27.758,HARD,Ferrari,False,2024,Italy
TSU,81.928,43.0,3.0,28.484,18.093,35.351,HARD,RB,False,2024,Australia
PIA,88.052,43.0,3.0,17.63,37.968,32.454,HARD,McLaren,False,2024,United Arab Emirates
SAI,83.793,43.0,2.0,27.466,28.479,27.848,HARD,Ferrari,False,2024,Italy
NOR,82.25,43.0,3.0,27.242,27.935,27.073,HARD,McLaren,False,2024,Italy
PIA,82.092,43.0,3.0,27.087,27.8,27.205,HARD,McLaren,False,2024,Italy
VER,94.151,43.0,3.0,30.132,40.772,23.247,SOFT,Red Bull Racing,False,2024,Bahrain
VER,81.745,43.0,3.0,26.877,27.614,27.254,MEDIUM,Red Bull Racing,False,2024,Italy
ZHO,81.195,43.0,2.0,28.082,29.972,23.141,HARD,Kick Sauber,False,2024,Netherlands
SAR,72.175,43.0,3.0,17.944,32.349,21.882,HARD,Williams,False,2024,Austria
OCO,101.535,43.0,3.0,27.081,30.398,44.056,HARD,Alpine,False,2024,China
VER,94.303,43.0,4.0,33.837,42.139,18.327,HARD,Red Bull Racing,False,2024,Japan
LAW,81.362,43.0,2.0,28.613,31.673,21.076,MEDIUM,RB,False,2024,Mexico
BOT,96.569,43.0,3.0,30.907,41.761,23.901,HARD,Kick Sauber,False,2024,Bahrain
GAS,89.453,43.0,2.0,17.818,38.745,32.89,HARD,Alpine,False,2024,United Arab Emirates
HAM,82.396,43.0,3.0,27.199,27.994,27.203,HARD,Mercedes,False,2024,Italy
NOR,82.25,43.0,3.0,27.242,27.935,27.073,HARD,McLaren,False,2024,Italy
ALB,108.279,43.0,3.0,30.672,48.678,28.929,HARD,Williams,False,2024,Belgium
HUL,109.974,43.0,3.0,31.037,49.867,29.07,MEDIUM,Haas F1 Team,False,2024,Belgium
SAR,107.49,43.0,3.0,30.52,48.075,28.895,HARD,Williams,False,2024,Belgium
BOT,107.889,43.0,3.0,31.103,47.769,29.017,MEDIUM,Kick Sauber,False,2024,Belgium
LEC,83.867,43.0,2.0,27.382,28.558,27.927,HARD,Ferrari,False,2024,Italy
SAR,95.001,43.0,4.0,30.462,41.076,23.463,SOFT,Williams,False,2024,Bahrain
SAI,80.84,43.0,2.0,28.465,31.552,20.823,HARD,Ferrari,False,2024,Mexico
ALO,98.122,43.0,2.0,29.074,41.825,27.223,HARD,Aston Martin,False,2024,Singapore
ZHO,107.644,43.0,2.0,38.494,43.587,25.563,MEDIUM,Kick Sauber,False,2024,Azerbaijan
PIA,78.198,43.0,2.0,20.58,36.779,20.839,HARD,McLaren,False,2024,Monaco
LEC,98.257,43.0,2.0,26.222,39.409,32.626,HARD,Ferrari,False,2024,United States
BOT,100.696,43.0,2.0,27.216,40.228,33.252,HARD,Kick Sauber,False,2024,United States
BOT,98.817,43.0,2.0,33.179,31.389,34.249,MEDIUM,Kick Sauber,False,2024,Canada
GAS,107.977,43.0,3.0,30.99,48.034,28.953,HARD,Alpine,False,2024,Belgium
PIA,82.092,43.0,3.0,27.087,27.8,27.205,HARD,McLaren,False,2024,Italy
MAG,108.157,43.0,2.0,31.036,48.028,29.093,HARD,Haas F1 Team,False,2024,Belgium
GAS,99.291,43.0,3.0,31.165,41.852,26.274,HARD,Alpine,False,2024,Bahrain
HUL,101.373,43.0,3.0,26.997,30.578,43.798,HARD,Haas F1 Team,False,2024,China
PIA,80.485,43.0,3.0,28.09,17.952,34.443,HARD,McLaren,False,2024,Australia
SAI,83.793,43.0,2.0,27.466,28.479,27.848,HARD,Ferrari,False,2024,Italy
ALO,107.486,43.0,2.0,38.326,43.734,25.426,HARD,Aston Martin,False,2024,Azerbaijan
TSU,108.212,43.0,2.0,31.019,48.263,28.93,SOFT,RB,False,2024,Belgium
LEC,95.192,43.0,3.0,30.286,41.367,23.539,HARD,Ferrari,False,2024,Bahrain
HAM,82.396,43.0,3.0,27.199,27.994,27.203,HARD,Mercedes,False,2024,Italy
TSU,99.361,43.0,2.0,26.5,39.84,33.021,HARD,RB,False,2024,United States
PIA,95.258,43.0,3.0,30.52,41.188,23.55,HARD,McLaren,False,2024,Bahrain
PIA,89.836,43.0,3.0,24.358,46.72,18.758,INTERMEDIATE,McLaren,False,2024,Brazil
ALO,70.94,43.0,3.0,17.65,31.786,21.504,HARD,Aston Martin,False,2024,Austria
VER,88.089,43.0,2.0,17.685,37.847,32.557,HARD,Red Bull Racing,False,2024,United Arab Emirates
LAW,99.104,43.0,2.0,26.653,39.607,32.844,MEDIUM,RB,False,2024,United States
NOR,95.295,43.0,3.0,30.462,41.196,23.637,HARD,McLaren,False,2024,Bahrain
VER,93.123,43.0,2.0,34.553,29.211,29.359,HARD,Red Bull Racing,False,2024,Saudi Arabia
HUL,83.591,43.0,3.0,27.345,28.631,27.615,HARD,Haas F1 Team,False,2024,Italy
PER,98.787,43.0,2.0,26.354,39.748,32.685,HARD,Red Bull Racing,False,2024,United States
STR,83.81,43.0,3.0,27.534,28.496,27.78,MEDIUM,Aston Martin,False,2024,Italy
HAM,94.082,43.0,4.0,33.727,42.033,18.322,MEDIUM,Mercedes,False,2024,Japan
SAR,94.9,43.0,5.0,34.268,42.201,18.431,SOFT,Williams,False,2024,Japan
HUL,98.906,43.0,2.0,26.545,39.642,32.719,HARD,Haas F1 Team,False,2024,United States
HAM,70.802,43.0,2.0,17.751,31.705,21.346,HARD,Mercedes,False,2024,Austria
GAS,99.276,43.0,2.0,26.744,39.69,32.842,HARD,Alpine,False,2024,United States
VER,98.526,43.0,2.0,26.226,39.737,32.563,HARD,Red Bull Racing,False,2024,United States
SAI,94.795,43.0,3.0,30.387,41.201,23.207,HARD,Ferrari,False,2024,Bahrain
HUL,98.072,43.0,2.0,28.936,41.843,27.293,HARD,Haas F1 Team,False,2024,Singapore
PER,94.797,43.0,3.0,30.403,41.148,23.246,SOFT,Red Bull Racing,False,2024,Bahrain
PER,95.099,43.0,4.0,33.973,42.725,18.401,HARD,Red Bull Racing,False,2024,Japan
ALO,87.771,43.0,4.0,33.227,29.424,25.12,MEDIUM,Aston Martin,False,2024,Qatar
BOT,82.889,43.0,3.0,28.615,18.51,35.764,HARD,Kick Sauber,False,2024,Australia
HUL,96.151,43.0,4.0,35.013,42.698,18.44,HARD,Haas F1 Team,False,2024,Japan
PER,87.059,43.0,2.0,29.26,32.84,24.959,MEDIUM,Red Bull Racing,False,2024,Mexico
OCO,100.247,43.0,2.0,26.951,40.011,33.285,HARD,Alpine,False,2024,United States
STR,82.775,43.0,3.0,24.327,37.385,21.063,HARD,Aston Martin,False,2024,Monaco
HAM,89.793,43.0,3.0,28.884,36.195,24.714,SOFT,Mercedes,False,2024,United Kingdom
PER,97.672,43.0,2.0,28.854,41.482,27.336,HARD,Red Bull Racing,False,2024,Singapore
PIA,86.116,43.0,4.0,32.589,28.879,24.648,HARD,McLaren,False,2024,Qatar
VER,89.105,43.0,3.0,28.984,35.655,24.466,HARD,Red Bull Racing,False,2024,United Kingdom
NOR,99.932,43.0,2.0,26.832,29.971,43.129,HARD,McLaren,False,2024,China
VER,78.358,43.0,2.0,20.913,36.517,20.928,MEDIUM,Red Bull Racing,False,2024,Monaco
PER,84.537,43.0,3.0,27.618,28.976,27.943,MEDIUM,Red Bull Racing,False,2024,Italy
RIC,81.053,43.0,2.0,21.041,38.257,21.755,HARD,RB,False,2024,Monaco
DOO,91.232,43.0,2.0,17.906,38.633,34.693,HARD,Alpine,False,2024,United Arab Emirates
BOT,100.696,43.0,2.0,27.216,40.228,33.252,HARD,Kick Sauber,False,2024,United States
NOR,98.033,43.0,2.0,26.283,39.311,32.439,HARD,McLaren,False,2024,United States
SAR,80.552,43.0,2.0,21.033,37.794,21.725,HARD,Williams,False,2024,Monaco
HAM,94.935,43.0,3.0,30.437,41.134,23.364,HARD,Mercedes,False,2024,Bahrain
HUL,84.366,43.0,3.0,29.97,30.56,23.836,HARD,Haas F1 Team,False,2024,Hungary
NOR,105.432,43.0,2.0,37.587,42.594,25.251,MEDIUM,McLaren,False,2024,Azerbaijan
GAS,82.362,43.0,2.0,28.952,32.227,21.183,HARD,Alpine,False,2024,Mexico
RIC,85.182,43.0,3.0,30.43,30.769,23.983,HARD,RB,False,2024,Hungary
OCO,108.994,43.0,1.0,38.976,44.126,25.892,HARD,Alpine,False,2024,Azerbaijan
TSU,89.412,43.0,2.0,17.93,38.483,32.999,HARD,RB,False,2024,United Arab Emirates
ZHO,94.48,43.0,5.0,25.052,49.864,19.564,INTERMEDIATE,Kick Sauber,False,2024,Brazil
RUS,75.603,43.0,2.0,25.534,27.393,22.676,HARD,Mercedes,False,2024,Netherlands
STR,108.195,43.0,2.0,31.04,48.092,29.063,MEDIUM,Aston Martin,False,2024,Belgium
RIC,107.546,43.0,3.0,30.932,47.767,28.847,SOFT,RB,False,2024,Belgium
RUS,95.193,43.0,3.0,30.626,41.237,23.33,HARD,Mercedes,False,2024,Bahrain
GAS,100.029,43.0,4.0,26.675,29.951,43.403,MEDIUM,Alpine,False,2024,China
HUL,83.591,43.0,3.0,27.345,28.631,27.615,HARD,Haas F1 Team,False,2024,Italy
VER,70.904,43.0,2.0,17.661,31.841,21.402,HARD,Red Bull Racing,False,2024,Austria
MAG,98.988,43.0,3.0,26.542,39.647,32.799,MEDIUM,Haas F1 Team,False,2024,United States
MAG,98.988,43.0,3.0,26.542,39.647,32.799,MEDIUM,Haas F1 Team,False,2024,United States
ZHO,71.821,43.0,2.0,17.909,32.193,21.719,MEDIUM,Kick Sauber,False,2024,Austria
ALO,92.387,43.0,2.0,33.992,28.953,29.442,HARD,Aston Martin,False,2024,Saudi Arabia
ALB,71.011,43.0,3.0,17.817,31.616,21.578,HARD,Williams,False,2024,Austria
BOT,89.593,43.0,3.0,35.026,32.856,21.711,HARD,Kick Sauber,False,2024,Austria
COL,97.793,43.0,2.0,28.926,41.581,27.286,HARD,Williams,False,2024,Singapore
OCO,96.679,43.0,3.0,31.035,41.852,23.792,HARD,Alpine,False,2024,Bahrain
VER,80.301,43.0,2.0,23.469,32.617,24.215,MEDIUM,Red Bull Racing,False,2024,Spain
ZHO,87.429,43.0,1.0,29.77,32.663,24.996,HARD,Kick Sauber,False,2024,Mexico
PER,102.006,43.0,2.0,25.562,27.406,49.038,INTERMEDIATE,Red Bull Racing,False,2024,Canada
RUS,81.202,43.0,2.0,28.673,31.528,21.001,HARD,Mercedes,False,2024,Mexico
VER,84.509,43.0,4.0,31.8,28.273,24.436,HARD,Red Bull Racing,False,2024,Qatar
PER,70.918,43.0,2.0,17.79,31.777,21.351,HARD,Red Bull Racing,False,2024,Austria
SAR,95.001,43.0,4.0,30.462,41.076,23.463,SOFT,Williams,False,2024,Bahrain
OCO,106.957,43.0,3.0,30.868,47.49,28.599,HARD,Alpine,False,2024,Belgium
HAM,97.393,43.0,2.0,28.938,41.386,27.069,HARD,Mercedes,False,2024,Singapore
PER,92.392,43.0,2.0,33.987,29.093,29.312,HARD,Red Bull Racing,False,2024,Saudi Arabia
TSU,84.583,43.0,2.0,30.364,30.435,23.784,HARD,RB,False,2024,Hungary
NOR,88.002,43.0,2.0,17.78,38.005,32.217,HARD,McLaren,False,2024,United Arab Emirates
BOT,93.068,43.0,3.0,34.16,29.321,29.587,SOFT,Kick Sauber,False,2024,Saudi Arabia
PIA,92.521,43.0,2.0,33.951,29.02,29.55,HARD,McLaren,False,2024,Saudi Arabia
TSU,97.498,43.0,4.0,35.495,43.276,18.727,HARD,RB,False,2024,Japan
LAW,99.104,43.0,2.0,26.653,39.607,32.844,MEDIUM,RB,False,2024,United States
STR,99.922,43.0,2.0,26.926,39.959,33.037,MEDIUM,Aston Martin,False,2024,United States
RUS,82.908,43.0,2.0,29.908,29.508,23.492,MEDIUM,Mercedes,False,2024,Hungary
SAI,98.602,43.0,2.0,29.105,41.924,27.573,HARD,Ferrari,False,2024,Singapore
RUS,82.939,43.0,3.0,27.4,28.273,27.266,HARD,Mercedes,False,2024,Italy
NOR,70.141,43.0,2.0,17.656,31.285,21.2,HARD,McLaren,False,2024,Austria
TSU,99.361,43.0,2.0,26.5,39.84,33.021,HARD,RB,False,2024,United States
HAM,77.867,43.0,2.0,20.754,36.418,20.695,MEDIUM,Mercedes,False,2024,Monaco
LEC,88.797,43.0,3.0,23.331,47.043,18.423,INTERMEDIATE,Ferrari,False,2024,Brazil
ALO,95.107,43.0,3.0,30.517,41.055,23.535,HARD,Aston Martin,False,2024,Bahrain
MAG,88.89,43.0,4.0,17.752,38.32,32.818,SOFT,Haas F1 Team,False,2024,United Arab Emirates
SAI,89.872,43.0,3.0,28.887,36.289,24.696,HARD,Ferrari,False,2024,United Kingdom
ALB,101.423,43.0,3.0,27.087,30.483,43.853,HARD,Williams,False,2024,China
RUS,83.694,43.0,2.0,24.611,26.374,32.709,INTERMEDIATE,Mercedes,False,2024,Canada
NOR,107.406,43.0,3.0,30.73,47.9,28.776,HARD,McLaren,False,2024,Belgium
VER,107.102,43.0,3.0,30.579,47.831,28.692,MEDIUM,Red Bull Racing,False,2024,Belgium
LEC,107.071,43.0,3.0,31.061,47.159,28.851,HARD,Ferrari,False,2024,Belgium
LEC,107.615,43.0,2.0,38.643,43.541,25.431,HARD,Ferrari,False,2024,Azerbaijan
SAI,79.594,43.0,2.0,21.039,37.633,20.922,HARD,Ferrari,False,2024,Monaco
ALO,84.453,43.0,2.0,24.532,26.758,33.163,INTERMEDIATE,Aston Martin,False,2024,Canada
RUS,95.193,43.0,3.0,30.626,41.237,23.33,HARD,Mercedes,False,2024,Bahrain
ZHO,86.916,43.0,2.0,28.549,29.732,28.635,HARD,Kick Sauber,False,2024,Italy
GAS,75.978,43.0,2.0,25.802,27.435,22.741,HARD,Alpine,False,2024,Netherlands
HAM,101.222,43.0,3.0,27.038,30.454,43.73,HARD,Mercedes,False,2024,China
SAI,101.456,43.0,2.0,25.309,27.486,48.661,INTERMEDIATE,Ferrari,False,2024,Canada
LEC,80.577,43.0,2.0,28.389,31.399,20.789,HARD,Ferrari,False,2024,Mexico
NOR,79.499,43.0,2.0,23.235,32.276,23.988,MEDIUM,McLaren,False,2024,Spain
RUS,98.118,43.0,2.0,26.444,39.192,32.482,MEDIUM,Mercedes,False,2024,United States
ZHO,86.916,43.0,2.0,28.549,29.732,28.635,HARD,Kick Sauber,False,2024,Italy
OCO,96.679,43.0,3.0,31.035,41.852,23.792,HARD,Alpine,False,2024,Bahrain
HUL,95.76,43.0,4.0,30.369,41.852,23.539,SOFT,Haas F1 Team,False,2024,Bahrain
ALB,99.353,43.0,3.0,26.516,39.791,33.046,HARD,Williams,False,2024,United States
STR,85.612,43.0,2.0,25.17,27.325,33.117,INTERMEDIATE,Aston Martin,False,2024,Canada
RUS,98.118,43.0,2.0,26.444,39.192,32.482,MEDIUM,Mercedes,False,2024,United States
PER,74.93,43.0,2.0,25.385,27.078,22.467,HARD,Red Bull Racing,False,2024,Netherlands
